Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,wfef
1595041200,2020-07-18 03-AM,BTCUSD,9150.3,9150.3,9139.03,9145.6,14.49,132595.77,2549
1595044800,2020-07-18 04-AM,BTCUSD,9145.6,9150.9,9138,9150.9,26.83,245273.91,2548
1595048400,2020-07-18 05-AM,BTCUSD,9150.9,9151.9,9142.5,9142.5,14.29,130730.33,2547
1595052000,2020-07-18 06-AM,BTCUSD,9142.5,9147.4,9141.9,9147.27,9.247,84551.12,2546
1595055600,2020-07-18 07-AM,BTCUSD,9147.27,9148.3,9141.7,9145.89,5.846,53461.21,2545
1595059200,2020-07-18 08-AM,BTCUSD,9145.89,9166.8,9137.6,9166.8,34.11,312242.18,2544
1595062800,2020-07-18 09-AM,BTCUSD,9166.8,9217,9166.7,9181.1,209.6,1927817.91,2543
1595066400,2020-07-18 10-AM,BTCUSD,9181.1,9186.77,9179.9,9183,35.09,322248.75,2542
1595070000,2020-07-18 11-AM,BTCUSD,9183,9187.49,9171.5,9174.7,36.77,337544.31,2541
1595073600,2020-07-18 12-PM,BTCUSD,9174.7,9192.6,9174.69,9188.8,170.34,1564867.87,2540
1595077200,2020-07-18 01-PM,BTCUSD,9188.8,9192.6,9177.4,9180,38.9,357370.1,2539
1595080800,2020-07-18 02-PM,BTCUSD,9180,9181.2,9173.4,9180.6,10.77,98861.07,2538
1595084400,2020-07-18 03-PM,BTCUSD,9180.6,9187.7,9180.53,9187.5,21.33,195930.51,2537
1595088000,2020-07-18 04-PM,BTCUSD,9187.5,9188.4,9177.26,9180.5,64.64,593685.38,2536
1595091600,2020-07-18 05-PM,BTCUSD,9180.5,9187.9,9180.5,9181.99,12.17,111790.77,2535
1595095200,2020-07-18 06-PM,BTCUSD,9181.99,9217.1,9181.99,9200,76.71,706411.03,2534
1595098800,2020-07-18 07-PM,BTCUSD,9200,9210.5,9161.9,9176.9,38.54,354186.8,2533
1595102400,2020-07-18 08-PM,BTCUSD,9176.9,9192.7,9172.4,9192.7,58.86,540728.21,2532
1595106000,2020-07-18 09-PM,BTCUSD,9192.7,9192.7,9181,9187.9,22.23,204176.82,2531
1595109600,2020-07-18 10-PM,BTCUSD,9187.9,9191.1,9181.46,9184.86,37.5,344380.44,2530
1595113200,2020-07-18 11-PM,BTCUSD,9184.86,9191.8,9184.86,9189.1,9.838,90410.46,2529
1595116800,2020-07-19 12-AM,BTCUSD,9189.1,9194.4,9185.7,9193.3,11.71,107621.77,2528
1595120400,2020-07-19 01-AM,BTCUSD,9193.3,9194,9178.1,9180.61,21.37,196309.48,2527
1595124000,2020-07-19 02-AM,BTCUSD,9180.61,9184.4,9175,9175.01,17.2,157885.17,2526
1595127600,2020-07-19 03-AM,BTCUSD,9175.01,9175.02,9154.1,9164,32.32,296139.88,2525
1595131200,2020-07-19 04-AM,BTCUSD,9164,9166.2,9160.35,9166.1,14.85,136035.89,2524
1595134800,2020-07-19 05-AM,BTCUSD,9166.1,9166.2,9157,9157,4.772,43726.36,2523
1595138400,2020-07-19 06-AM,BTCUSD,9157,9163.5,9154.35,9163.5,14.4,131820.34,2522
1595142000,2020-07-19 07-AM,BTCUSD,9163.5,9168.63,9163.5,9168.63,21.7,198877.13,2521
1595145600,2020-07-19 08-AM,BTCUSD,9168.63,9168.63,9159.4,9168.63,74.71,684512.79,2520
1595149200,2020-07-19 09-AM,BTCUSD,9168.63,9169.54,9162.8,9167.14,32.51,297936.58,2519
1595152800,2020-07-19 10-AM,BTCUSD,9167.14,9167.26,9111.8,9140.7,145.03,1324249.24,2518
1595156400,2020-07-19 11-AM,BTCUSD,9140.7,9140.7,9126.7,9140.06,20.3,185442.51,2517
1595160000,2020-07-19 12-PM,BTCUSD,9140.06,9140.1,9126.7,9139.8,27.06,247162.55,2516
1595163600,2020-07-19 01-PM,BTCUSD,9139.8,9145.5,9132.06,9139.7,31.24,285528.12,2515
1595167200,2020-07-19 02-PM,BTCUSD,9139.7,9143.9,9135.48,9142.1,11.01,100606.24,2514
1595170800,2020-07-19 03-PM,BTCUSD,9142.1,9150.2,9134.4,9134.4,55.29,505631.33,2513
1595174400,2020-07-19 04-PM,BTCUSD,9134.4,9178.8,9133.6,9164.4,66.03,605060.41,2512
1595178000,2020-07-19 05-PM,BTCUSD,9164.4,9169.8,9156.51,9165.8,10.79,98927.03,2511
1595181600,2020-07-19 06-PM,BTCUSD,9165.8,9176.1,9161.8,9176.06,35.11,321977.1,2510
1595185200,2020-07-19 07-PM,BTCUSD,9176.06,9178.4,9164.8,9176.69,41.44,380125.9,2509
1595188800,2020-07-19 08-PM,BTCUSD,9176.69,9189,9173.21,9183.2,53.91,495047.72,2508
1595192400,2020-07-19 09-PM,BTCUSD,9183.2,9189.6,9180.49,9188.8,21.41,196634.45,2507
1595196000,2020-07-19 10-PM,BTCUSD,9188.8,9214.4,9176.2,9201.4,161.42,1484177.92,2506
1595199600,2020-07-19 11-PM,BTCUSD,9201.4,9299,9201.4,9231.2,514.67,4763214.39,2505
1595203200,2020-07-20 12-AM,BTCUSD,9231.2,9238.2,9195.1,9203.29,64.63,595650.08,2504
1595206800,2020-07-20 01-AM,BTCUSD,9203.29,9206.2,9194.1,9194.2,44.07,405494.92,2503
1595210400,2020-07-20 02-AM,BTCUSD,9194.2,9209.1,9192,9205.8,45.22,416133.42,2502
1595214000,2020-07-20 03-AM,BTCUSD,9205.8,9206.1,9205,9205.1,8.035,73969.63,2501
1595217600,2020-07-20 04-AM,BTCUSD,9205.1,9207.6,9191.23,9198,64.73,595320.58,2500
1595221200,2020-07-20 05-AM,BTCUSD,9198,9210.9,9195,9209.6,47.94,441198.27,2499
1595224800,2020-07-20 06-AM,BTCUSD,9209.6,9210,9205.3,9205.3,97.73,899827.08,2498
1595228400,2020-07-20 07-AM,BTCUSD,9205.3,9205.39,9195.1,9200.4,157.71,1450858.23,2497
1595232000,2020-07-20 08-AM,BTCUSD,9200.4,9206.8,9200.4,9203.5,74.94,689601.45,2496
1595235600,2020-07-20 09-AM,BTCUSD,9203.5,9208.7,9203.4,9206,16.15,148644.59,2495
1595239200,2020-07-20 10-AM,BTCUSD,9206,9207.4,9154.5,9173.8,87.72,805390.5,2494
1595242800,2020-07-20 11-AM,BTCUSD,9173.8,9180.72,9165.38,9165.38,38.26,350972.76,2493
1595246400,2020-07-20 12-PM,BTCUSD,9165.38,9184.95,9159.6,9184,86.52,794166.85,2492
1595250000,2020-07-20 01-PM,BTCUSD,9184,9184.1,9166.6,9166.9,76.29,700367.29,2491
1595253600,2020-07-20 02-PM,BTCUSD,9166.9,9192.1,9166.8,9187.02,48.07,441296.73,2490
1595257200,2020-07-20 03-PM,BTCUSD,9187.02,9192.9,9183.6,9192.8,12.69,116638.67,2489
1595260800,2020-07-20 04-PM,BTCUSD,9192.8,9192.8,9183.9,9187,34.73,319139.27,2488
1595264400,2020-07-20 05-PM,BTCUSD,9187,9217.15,9186.99,9213.6,102.63,945213.75,2487
1595268000,2020-07-20 06-PM,BTCUSD,9213.6,9216.1,9197.1,9197.11,77.63,714717.66,2486
1595271600,2020-07-20 07-PM,BTCUSD,9197.11,9199.89,9164.3,9173.7,89.86,825402.94,2485
1595275200,2020-07-20 08-PM,BTCUSD,9173.7,9197.9,9173.7,9189.46,26.26,241250.45,2484
1595278800,2020-07-20 09-PM,BTCUSD,9189.46,9189.5,9169.8,9184.2,49.67,456018.4,2483
1595282400,2020-07-20 10-PM,BTCUSD,9184.2,9185.6,9173,9184.73,26.28,241240.81,2482
1595286000,2020-07-20 11-PM,BTCUSD,9184.73,9186.8,9178.6,9179.2,24.6,225900.94,2481
1595289600,2020-07-21 12-AM,BTCUSD,9179.2,9187.13,9174.42,9187.13,16.3,149620.03,2480
1595293200,2020-07-21 01-AM,BTCUSD,9187.13,9211.2,9187.1,9199.9,85.08,783044.86,2479
1595296800,2020-07-21 02-AM,BTCUSD,9199.9,9202,9195.5,9195.9,14.94,137416.47,2478
1595300400,2020-07-21 03-AM,BTCUSD,9195.9,9195.9,9184,9190.7,47.6,437466.74,2477
1595304000,2020-07-21 04-AM,BTCUSD,9190.7,9198.76,9190.7,9196.9,20.01,183985.7,2476
1595307600,2020-07-21 05-AM,BTCUSD,9196.9,9233.9,9196.9,9212.9,77.79,717525.94,2475
1595311200,2020-07-21 06-AM,BTCUSD,9212.9,9216.7,9205.5,9211,46.38,427196.44,2474
1595314800,2020-07-21 07-AM,BTCUSD,9211,9379,9210.9,9340.2,926.39,8636297.95,2473
1595318400,2020-07-21 08-AM,BTCUSD,9340.2,9358.4,9327.31,9335.55,483.43,4516326.46,2472
1595322000,2020-07-21 09-AM,BTCUSD,9335.55,9354.2,9335.55,9338.07,222.16,2076929.52,2471
1595325600,2020-07-21 10-AM,BTCUSD,9338.07,9369,9338.07,9368.93,228.16,2134907.61,2470
1595329200,2020-07-21 11-AM,BTCUSD,9368.93,9372,9356.4,9367.5,172.55,1615852.93,2469
1595332800,2020-07-21 12-PM,BTCUSD,9367.5,9426.76,9367.4,9390.4,493.14,4634812.65,2468
1595336400,2020-07-21 01-PM,BTCUSD,9390.4,9450,9390,9426.8,353.55,3332417.74,2467
1595340000,2020-07-21 02-PM,BTCUSD,9426.8,9457.2,9391.5,9403.5,1614.85,15257255.84,2466
1595343600,2020-07-21 03-PM,BTCUSD,9403.5,9409.68,9353,9357.4,209.7,1966977.5,2465
1595347200,2020-07-21 04-PM,BTCUSD,9357.4,9383.1,9344.9,9382,83.78,784162.59,2464
1595350800,2020-07-21 05-PM,BTCUSD,9382,9388,9370.3,9388,32.68,306480.97,2463
1595354400,2020-07-21 06-PM,BTCUSD,9388,9414.1,9386.9,9413.5,66.43,624560.76,2462
1595358000,2020-07-21 07-PM,BTCUSD,9413.5,9414.1,9375.6,9377.75,76.26,715964.86,2461
1595361600,2020-07-21 08-PM,BTCUSD,9377.75,9393.2,9377.75,9393.2,9.509,89280.97,2460
1595365200,2020-07-21 09-PM,BTCUSD,9393.2,9403.83,9386.1,9401.9,24.87,233582.44,2459
1595368800,2020-07-21 10-PM,BTCUSD,9401.9,9407.1,9390.3,9400,62.95,591772.08,2458
1595372400,2020-07-21 11-PM,BTCUSD,9400,9404.1,9391.9,9402,30.34,285146.18,2457
1595376000,2020-07-22 12-AM,BTCUSD,9402,9402.1,9378.8,9378.9,62.95,591476.43,2456
1595379600,2020-07-22 01-AM,BTCUSD,9378.9,9403.08,9373.9,9390,19.67,184590.74,2455
1595383200,2020-07-22 02-AM,BTCUSD,9390,9393.6,9383,9384.94,14.39,135089.39,2454
1595386800,2020-07-22 03-AM,BTCUSD,9384.94,9389.7,9381.6,9382,7.71,72358.93,2453
1595390400,2020-07-22 04-AM,BTCUSD,9382,9382.39,9371.11,9371.2,25.44,238631.64,2452
1595394000,2020-07-22 05-AM,BTCUSD,9371.2,9375.1,9356.7,9367.99,25.15,235507.87,2451
1595397600,2020-07-22 06-AM,BTCUSD,9367.99,9371.04,9356.6,9357.1,16.9,158278.52,2450
1595401200,2020-07-22 07-AM,BTCUSD,9357.1,9376.9,9305,9322.7,233.07,2173858.03,2449
1595404800,2020-07-22 08-AM,BTCUSD,9322.7,9349,9322.7,9332.2,134.18,1252906.46,2448
1595408400,2020-07-22 09-AM,BTCUSD,9332.2,9346.3,9331,9339.8,35.83,334715.14,2447
1595412000,2020-07-22 10-AM,BTCUSD,9339.8,9363.7,9339.58,9363.7,85.52,799529.93,2446
1595415600,2020-07-22 11-AM,BTCUSD,9363.7,9375.47,9355.21,9374.8,72.26,677083.91,2445
1595419200,2020-07-22 12-PM,BTCUSD,9374.8,9374.8,9345,9356.7,125.9,1177807.86,2444
1595422800,2020-07-22 01-PM,BTCUSD,9356.7,9361.1,9350.7,9351,41.81,391094.36,2443
1595426400,2020-07-22 02-PM,BTCUSD,9351,9360,9342.11,9360,37.35,349234.56,2442
1595430000,2020-07-22 03-PM,BTCUSD,9360,9370,9354.7,9359.1,21.36,200006.15,2441
1595433600,2020-07-22 04-PM,BTCUSD,9359.1,9367,9351.3,9351.3,63,589696.41,2440
1595437200,2020-07-22 05-PM,BTCUSD,9351.3,9386.6,9349.9,9379.4,54.32,509146.16,2439
1595440800,2020-07-22 06-PM,BTCUSD,9379.4,9391.7,9377.3,9383.9,53.89,505857.48,2438
1595444400,2020-07-22 07-PM,BTCUSD,9383.9,9396,9381.5,9387.6,54.54,511928.94,2437
1595448000,2020-07-22 08-PM,BTCUSD,9387.6,9396.11,9387.6,9390.1,18.41,172955.28,2436
1595451600,2020-07-22 09-PM,BTCUSD,9390.1,9392.7,9384.3,9392.7,19.01,178463.92,2435
1595455200,2020-07-22 10-PM,BTCUSD,9392.7,9642.4,9389.8,9520.1,2736,26107484.9,2434
1595458800,2020-07-22 11-PM,BTCUSD,9520.1,9557.8,9520.1,9557.7,193.68,1848207.83,2433
1595462400,2020-07-23 12-AM,BTCUSD,9557.7,9560,9532.54,9533.63,153.55,1466806.43,2432
1595466000,2020-07-23 01-AM,BTCUSD,9533.63,9547.5,9524.4,9547,35.23,336010.68,2431
1595469600,2020-07-23 02-AM,BTCUSD,9547,9551.9,9525.9,9528.67,73.9,704621.42,2430
1595473200,2020-07-23 03-AM,BTCUSD,9528.67,9528.8,9499,9520,66.02,627925.8,2429
1595476800,2020-07-23 04-AM,BTCUSD,9520,9521.4,9512.5,9521.4,38.93,370528.35,2428
1595480400,2020-07-23 05-AM,BTCUSD,9521.4,9521.4,9491.6,9515.1,50.06,475876.52,2427
1595484000,2020-07-23 06-AM,BTCUSD,9515.1,9524.5,9512.9,9522.37,36.79,350165.75,2426
1595487600,2020-07-23 07-AM,BTCUSD,9522.37,9535.12,9520.7,9522.9,56.49,538262.73,2425
1595491200,2020-07-23 08-AM,BTCUSD,9522.9,9554.6,9512.6,9543.9,129.34,1233343.91,2424
1595494800,2020-07-23 09-AM,BTCUSD,9543.9,9543.9,9518.7,9528.1,42.28,403045.15,2423
1595498400,2020-07-23 10-AM,BTCUSD,9528.1,9538.9,9517.9,9518.2,74.43,709358.02,2422
1595502000,2020-07-23 11-AM,BTCUSD,9518.2,9534.4,9513.6,9531.9,55.34,526986.41,2421
1595505600,2020-07-23 12-PM,BTCUSD,9531.9,9533.27,9511.5,9515,141.2,1344385.19,2420
1595509200,2020-07-23 01-PM,BTCUSD,9515,9520.7,9511.1,9520.7,71.18,677388.56,2419
1595512800,2020-07-23 02-PM,BTCUSD,9520.7,9612.48,9475,9513.6,747.76,7132437.5,2418
1595516400,2020-07-23 03-PM,BTCUSD,9513.6,9550,9501.1,9549.86,102.35,975223.52,2417
1595520000,2020-07-23 04-PM,BTCUSD,9549.86,9644,9539.98,9642.1,406.54,3896092.26,2416
1595523600,2020-07-23 05-PM,BTCUSD,9642.1,9685.43,9596.5,9623.24,1923.66,18510373.36,2415
1595527200,2020-07-23 06-PM,BTCUSD,9623.24,9626.48,9580,9595.5,160.29,1539687.2,2414
1595530800,2020-07-23 07-PM,BTCUSD,9595.5,9608.8,9587.2,9608.72,52.39,502996.28,2413
1595534400,2020-07-23 08-PM,BTCUSD,9608.72,9608.8,9582.6,9590.6,79.62,763893.78,2412
1595538000,2020-07-23 09-PM,BTCUSD,9590.6,9618.5,9585.23,9618.5,65.22,626193.13,2411
1595541600,2020-07-23 10-PM,BTCUSD,9618.5,9618.5,9602.9,9603,121.6,1168694.9,2410
1595545200,2020-07-23 11-PM,BTCUSD,9603,9617.8,9600,9615,14.24,136830.83,2409
1595548800,2020-07-24 12-AM,BTCUSD,9615,9615.5,9585.69,9595.2,95.88,920234.99,2408
1595552400,2020-07-24 01-AM,BTCUSD,9595.2,9601.06,9568.1,9580,39.47,378385.74,2407
1595556000,2020-07-24 02-AM,BTCUSD,9580,9590,9575.2,9580.9,21.07,201831.8,2406
1595559600,2020-07-24 03-AM,BTCUSD,9580.9,9587.4,9556.3,9572.1,55.9,535128.25,2405
1595563200,2020-07-24 04-AM,BTCUSD,9572.1,9581.8,9555,9555.4,51.27,490425.16,2404
1595566800,2020-07-24 05-AM,BTCUSD,9555.4,9575.1,9520,9567.1,210.9,2015135.49,2403
1595570400,2020-07-24 06-AM,BTCUSD,9567.1,9567.1,9490,9495.9,193.92,1844736.87,2402
1595574000,2020-07-24 07-AM,BTCUSD,9495.9,9518.37,9469.66,9518.37,207.91,1973090.82,2401
1595577600,2020-07-24 08-AM,BTCUSD,9518.37,9525,9501.8,9522.75,72.6,690547.29,2400
1595581200,2020-07-24 09-AM,BTCUSD,9522.75,9541.5,9522.75,9540,92.82,885318.79,2399
1595584800,2020-07-24 10-AM,BTCUSD,9540,9564.6,9539,9556.3,103.61,988891.56,2398
1595588400,2020-07-24 11-AM,BTCUSD,9556.3,9559,9543.7,9546.5,16.1,153727.5,2397
1595592000,2020-07-24 12-PM,BTCUSD,9546.5,9546.5,9518.2,9534.7,45.66,435087.14,2396
1595595600,2020-07-24 01-PM,BTCUSD,9534.7,9550,9518.4,9525.9,53.66,511430.94,2395
1595599200,2020-07-24 02-PM,BTCUSD,9525.9,9550,9525.8,9549.9,39.25,374473.83,2394
1595602800,2020-07-24 03-PM,BTCUSD,9549.9,9577.8,9541,9567.4,154.73,1477639.03,2393
1595606400,2020-07-24 04-PM,BTCUSD,9567.4,9597,9539.7,9595.9,97.14,929171.81,2392
1595610000,2020-07-24 05-PM,BTCUSD,9595.9,9596,9539.08,9569.9,114.87,1098241.32,2391
1595613600,2020-07-24 06-PM,BTCUSD,9569.9,9604.8,9569.9,9602.4,91.43,877056.93,2390
1595617200,2020-07-24 07-PM,BTCUSD,9602.4,9602.4,9583.7,9593.3,39.1,375040.81,2389
1595620800,2020-07-24 08-PM,BTCUSD,9593.3,9638.98,9585.1,9628,125.56,1208613.04,2388
1595624400,2020-07-24 09-PM,BTCUSD,9628,9644,9605.5,9612.9,211.01,2032088.3,2387
1595628000,2020-07-24 10-PM,BTCUSD,9612.9,9612.99,9550,9552.9,81.6,781412.16,2386
1595631600,2020-07-24 11-PM,BTCUSD,9552.9,9568.7,9540,9559.1,46.57,444976.51,2385
1595635200,2020-07-25 12-AM,BTCUSD,9559.1,9572.5,9559,9560.1,26.45,252985.22,2384
1595638800,2020-07-25 01-AM,BTCUSD,9560.1,9587.7,9555.5,9584.4,44.87,429068.68,2383
1595642400,2020-07-25 02-AM,BTCUSD,9584.4,9594,9581.4,9592.9,40.81,391396.89,2382
1595646000,2020-07-25 03-AM,BTCUSD,9592.9,9643.3,9592.4,9605.4,147.17,1416127.06,2381
1595649600,2020-07-25 04-AM,BTCUSD,9605.4,9614.5,9590.1,9607.4,52.14,500496.4,2380
1595653200,2020-07-25 05-AM,BTCUSD,9607.4,9641.9,9591,9612.39,47.34,455342.07,2379
1595656800,2020-07-25 06-AM,BTCUSD,9612.39,9640,9608.43,9615.3,49.44,475703.68,2378
1595660400,2020-07-25 07-AM,BTCUSD,9615.3,9615.4,9593.97,9597.59,20.34,195408.46,2377
1595664000,2020-07-25 08-AM,BTCUSD,9597.59,9625,9589.92,9615.4,29.32,281817.03,2376
1595667600,2020-07-25 09-AM,BTCUSD,9615.4,9624.86,9600,9600,86.78,834395.67,2375
1595671200,2020-07-25 10-AM,BTCUSD,9600,9605.51,9585.7,9602.32,42.43,407115.35,2374
1595674800,2020-07-25 11-AM,BTCUSD,9602.32,9620.2,9600.1,9604.1,80.32,772282.2,2373
1595678400,2020-07-25 12-PM,BTCUSD,9604.1,9630.5,9602.3,9629.5,31.68,304664.11,2372
1595682000,2020-07-25 01-PM,BTCUSD,9629.5,9634.4,9576.5,9604.4,151.85,1459151.11,2371
1595685600,2020-07-25 02-PM,BTCUSD,9604.4,9609.6,9587.8,9601.5,29.86,286596.26,2370
1595689200,2020-07-25 03-PM,BTCUSD,9601.5,9614.8,9598.3,9612.1,19.11,183650.96,2369
1595692800,2020-07-25 04-PM,BTCUSD,9612.1,9659.8,9598.7,9639.55,127.17,1225313.75,2368
1595696400,2020-07-25 05-PM,BTCUSD,9639.55,9721.4,9634.6,9713.8,607.39,5887004.59,2367
1595700000,2020-07-25 06-PM,BTCUSD,9713.8,9724,9660,9683.9,262.17,2540639.47,2366
1595703600,2020-07-25 07-PM,BTCUSD,9683.9,9698.9,9671.78,9692.2,61.15,592550.81,2365
1595707200,2020-07-25 08-PM,BTCUSD,9692.2,9753.3,9690.3,9736.5,305.78,2974971.71,2364
1595710800,2020-07-25 09-PM,BTCUSD,9736.5,9754.5,9696.6,9714.8,179.68,1746804.05,2363
1595714400,2020-07-25 10-PM,BTCUSD,9714.8,9721.41,9701.9,9719.2,52.95,514134.7,2362
1595718000,2020-07-25 11-PM,BTCUSD,9719.2,9734.3,9683.3,9714.89,66.58,646766.35,2361
1595721600,2020-07-26 12-AM,BTCUSD,9714.89,9722.8,9690.4,9711.9,177.83,1725999.13,2360
1595725200,2020-07-26 01-AM,BTCUSD,9711.9,9711.9,9674.8,9686.7,70.96,687689.59,2359
1595728800,2020-07-26 02-AM,BTCUSD,9686.7,9707.34,9678,9695.4,31.14,301871.89,2358
1595732400,2020-07-26 03-AM,BTCUSD,9695.4,9709.6,9693.17,9702.3,37.55,364410.67,2357
1595736000,2020-07-26 04-AM,BTCUSD,9702.3,9706.9,9687.6,9694.4,36.66,355508.85,2356
1595739600,2020-07-26 05-AM,BTCUSD,9694.4,9709,9690.8,9702.8,33.61,326119.67,2355
1595743200,2020-07-26 06-AM,BTCUSD,9702.8,9724.7,9699.4,9724.4,49.52,480820.49,2354
1595746800,2020-07-26 07-AM,BTCUSD,9724.4,9745.07,9710.54,9743.7,127.73,1243669.17,2353
1595750400,2020-07-26 08-AM,BTCUSD,9743.7,9809,9725.8,9795.2,425.02,4156274.14,2352
1595754000,2020-07-26 09-AM,BTCUSD,9795.2,9857.5,9769.1,9857.5,650.82,6390050.21,2351
1595757600,2020-07-26 10-AM,BTCUSD,9857.5,10190,9857.4,10026.06,3606.39,36194899.76,2350
1595761200,2020-07-26 11-AM,BTCUSD,10026.06,10027,9980.1,9994.9,600.74,6007976.15,2349
1595764800,2020-07-26 12-PM,BTCUSD,9994.9,10012,9828,9899.94,684.07,6795364.89,2348
1595768400,2020-07-26 01-PM,BTCUSD,9899.94,9939.9,9888,9910.78,139.62,1383537.81,2347
1595772000,2020-07-26 02-PM,BTCUSD,9910.78,9975,9905.7,9961.3,94.98,944240.1,2346
1595775600,2020-07-26 03-PM,BTCUSD,9961.3,9995.7,9925,9980.3,191.74,1908941.36,2345
1595779200,2020-07-26 04-PM,BTCUSD,9980.3,10000,9916,9916,236.06,2351827.04,2344
1595782800,2020-07-26 05-PM,BTCUSD,9916,9945.2,9907.6,9929.2,173.88,1728149.78,2343
1595786400,2020-07-26 06-PM,BTCUSD,9929.2,9944.83,9901,9940.1,61.25,607837.76,2342
1595790000,2020-07-26 07-PM,BTCUSD,9940.1,9940.3,9876.3,9886.3,131.46,1302921.33,2341
1595793600,2020-07-26 08-PM,BTCUSD,9886.3,9911.47,9868,9909.98,97.02,959928.99,2340
1595797200,2020-07-26 09-PM,BTCUSD,9909.98,9926.15,9895.8,9900,355,3515887.88,2339
1595800800,2020-07-26 10-PM,BTCUSD,9900,9956,9899.93,9938.7,888.99,8811905.76,2338
1595804400,2020-07-26 11-PM,BTCUSD,9938.7,9948.4,9921,9948.4,43.61,433243.54,2337
1595808000,2020-07-27 12-AM,BTCUSD,9948.4,10065,9944.9,9994.2,347.98,3482872.1,2336
1595811600,2020-07-27 01-AM,BTCUSD,9994.2,10132,9994.1,10099,699.16,7048792.22,2335
1595815200,2020-07-27 02-AM,BTCUSD,10099,10103.41,10043,10073.96,164.6,1658076.34,2334
1595818800,2020-07-27 03-AM,BTCUSD,10073.96,10344,10073.96,10274.61,1390.32,14218145.08,2333
1595822400,2020-07-27 04-AM,BTCUSD,10274.61,10337,10204,10231,398.55,4088506.49,2332
1595826000,2020-07-27 05-AM,BTCUSD,10231,10336,10225,10312,154.23,1584901.9,2331
1595829600,2020-07-27 06-AM,BTCUSD,10312,10322.95,10240,10302,332.81,3427071.02,2330
1595833200,2020-07-27 07-AM,BTCUSD,10302,10302,10150,10165,619.16,6343268.88,2329
1595836800,2020-07-27 08-AM,BTCUSD,10165,10198,10129,10172,727.7,7393321.76,2328
1595840400,2020-07-27 09-AM,BTCUSD,10172,10273,10165.68,10261,205.93,2106437.43,2327
1595844000,2020-07-27 10-AM,BTCUSD,10261,10289,10229,10274,211.78,2174263.03,2326
1595847600,2020-07-27 11-AM,BTCUSD,10274,10331,10217.88,10273,309.69,3182799,2325
1595851200,2020-07-27 12-PM,BTCUSD,10273,10336,10241,10322,571.18,5886341.66,2324
1595854800,2020-07-27 01-PM,BTCUSD,10322,10404,10262,10379,700.56,7246699.01,2323
1595858400,2020-07-27 02-PM,BTCUSD,10379,10447,10319.64,10431,654.28,6800075.97,2322
1595862000,2020-07-27 03-PM,BTCUSD,10431,10436,10297,10317.95,383.61,3970766.54,2321
1595865600,2020-07-27 04-PM,BTCUSD,10317.95,10799,10317.13,10737,2249.55,23814036.44,2320
1595869200,2020-07-27 05-PM,BTCUSD,10737,10974,10666,10881,2242.1,24269037.88,2319
1595872800,2020-07-27 06-PM,BTCUSD,10881,10932,10775,10868,465.86,5059515.34,2318
1595876400,2020-07-27 07-PM,BTCUSD,10868,10868,10743.11,10812,274.43,2967254.21,2317
1595880000,2020-07-27 08-PM,BTCUSD,10812,10899,10811.62,10898,364.43,3955899.69,2316
1595883600,2020-07-27 09-PM,BTCUSD,10898,11113,10834,11102.36,2551.26,28085255.34,2315
1595887200,2020-07-27 10-PM,BTCUSD,11102.36,11379,11061,11237,3132.32,35218965.03,2314
1595890800,2020-07-27 11-PM,BTCUSD,11237,11242,10771,11043.96,2407.27,26449564.44,2313
1595894400,2020-07-28 12-AM,BTCUSD,11043.96,11263,11043.96,11177,422.12,4717843.96,2312
1595898000,2020-07-28 01-AM,BTCUSD,11177,11260,11138,11223.94,227.33,2544132.59,2311
1595901600,2020-07-28 02-AM,BTCUSD,11223.94,11223.94,10994,10999,291.89,3234724.08,2310
1595905200,2020-07-28 03-AM,BTCUSD,10999,11009,10856,10990,463.71,5067834.62,2309
1595908800,2020-07-28 04-AM,BTCUSD,10990,11059.92,10953,11059,186.54,2055861.37,2308
1595912400,2020-07-28 05-AM,BTCUSD,11059,11070,10876,10896,156.9,1720042.92,2307
1595916000,2020-07-28 06-AM,BTCUSD,10896,11007,10864,10955.7,377.89,4133994.19,2306
1595919600,2020-07-28 07-AM,BTCUSD,10955.7,11012.27,10862,10900,227.54,2486605.1,2305
1595923200,2020-07-28 08-AM,BTCUSD,10900,10922,10736,10755,552.43,5980216.15,2304
1595926800,2020-07-28 09-AM,BTCUSD,10755,10841,10727,10796,271.16,2929726.34,2303
1595930400,2020-07-28 10-AM,BTCUSD,10796,10834,10590,10826,934.08,9993849.24,2302
1595934000,2020-07-28 11-AM,BTCUSD,10826,11064,10817,11008,683.13,7484667.51,2301
1595937600,2020-07-28 12-PM,BTCUSD,11008,11105,10921,11012,442.43,4882589.7,2300
1595941200,2020-07-28 01-PM,BTCUSD,11012,11056,10941,11014,322.84,3553981.25,2299
1595944800,2020-07-28 02-PM,BTCUSD,11014,11200,10994,11199.99,1017.16,11343456.9,2298
1595948400,2020-07-28 03-PM,BTCUSD,11199.99,11211,11115,11186.12,402.34,4489998.27,2297
1595952000,2020-07-28 04-PM,BTCUSD,11186.12,11211.93,10900,10978,1179.68,13042000.59,2296
1595955600,2020-07-28 05-PM,BTCUSD,10978,11030,10930,10959,337.03,3705311.72,2295
1595959200,2020-07-28 06-PM,BTCUSD,10959,10984.94,10875,10949.03,273.06,2982454.47,2294
